,Unnamed: 0,query_file,query_type,target_embedding_type,smallest_k_matched
283,283,basic-link_p_0_sw_1_2_s_1_0_oc_query.json,specs,text,2382
284,284,basic-link_p_0_sw_1_2_s_1_0_oc_query.json,specs,text_0_2_4,2378
285,285,basic-link_p_0_sw_1_2_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,298
286,286,basic-link_p_0_sw_1_2_s_1_0_oc_query.json,specs,image,1045
287,287,gene_annotation_p_4_sw_1_0_s_1_0_query1.json,specs,spec_frequency,50
288,288,gene_annotation_p_4_sw_1_0_s_1_0_query1.json,specs,spec_onehot,42
289,289,gene_annotation_p_4_sw_1_0_s_1_0_query1.json,specs,spec,72
290,290,gene_annotation_p_4_sw_1_0_s_1_0_query1.json,specs,text,35
291,291,gene_annotation_p_4_sw_1_0_s_1_0_query1.json,specs,text_0_2_4,657
292,292,gene_annotation_p_4_sw_1_0_s_1_0_query1.json,specs,text_0_2_4_llm_fs_single,61
293,293,gene_annotation_p_4_sw_1_0_s_1_0_query1.json,specs,image,649
294,294,LINE_sw_1_2_s_0_7_oc_query.json,specs,spec_frequency,1
295,295,LINE_sw_1_2_s_0_7_oc_query.json,specs,spec_onehot,1
296,296,LINE_sw_1_2_s_0_7_oc_query.json,specs,spec,1
297,297,LINE_sw_1_2_s_0_7_oc_query.json,specs,text,10
298,298,LINE_sw_1_2_s_0_7_oc_query.json,specs,text_0_2_4,10
299,299,LINE_sw_1_2_s_0_7_oc_query.json,specs,text_0_2_4_llm_fs_single,37
300,300,LINE_sw_1_2_s_0_7_oc_query.json,specs,image,456
301,301,multi_layer_circular_m_0_s_0_5_cc_0_query.json,specs,spec_frequency,1
302,302,multi_layer_circular_m_0_s_0_5_cc_0_query.json,specs,spec_onehot,1
303,303,multi_layer_circular_m_0_s_0_5_cc_0_query.json,specs,spec,38
304,304,multi_layer_circular_m_0_s_0_5_cc_0_query.json,specs,text,328
305,305,multi_layer_circular_m_0_s_0_5_cc_0_query.json,specs,text_0_2_4,1397
306,306,multi_layer_circular_m_0_s_0_5_cc_0_query.json,specs,text_0_2_4_llm_fs_single,141
307,307,multi_layer_circular_m_0_s_0_5_cc_0_query.json,specs,image,493
308,308,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,spec_frequency,1
309,309,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,spec_onehot,1
310,310,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,spec,4
311,311,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,text,635
312,312,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,text_0_2_4,740
313,313,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,text_0_2_4_llm_fs_single,280
314,314,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,image,1160
315,315,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.json,specs,spec_frequency,1
316,316,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.json,specs,spec_onehot,19
317,317,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.json,specs,spec,658
318,318,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.json,specs,text,52
319,319,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.json,specs,text_0_2_4,109
320,320,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.json,specs,text_0_2_4_llm_fs_single,408
321,321,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.json,specs,image,2166
322,322,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.json,specs,spec_frequency,2
323,323,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.json,specs,spec_onehot,20
324,324,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.json,specs,spec,1
325,325,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.json,specs,text,244
326,326,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.json,specs,text_0_2_4,915
327,327,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.json,specs,text_0_2_4_llm_fs_single,138
328,328,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.json,specs,image,2545
329,329,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,1
330,330,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,2
331,331,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec,8
332,332,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text,377
333,333,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,990
334,334,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,60
335,335,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,image,2067
336,336,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.json,specs,spec_frequency,1
337,337,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.json,specs,spec_onehot,1
338,338,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.json,specs,spec,1
339,339,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.json,specs,text,225
340,340,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.json,specs,text_0_2_4,984
341,341,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.json,specs,text_0_2_4_llm_fs_single,30
342,342,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.json,specs,image,32
343,343,circulars_p_3_cc_0_query2.json,specs,spec_frequency,81
344,344,circulars_p_3_cc_0_query2.json,specs,spec_onehot,352
345,345,circulars_p_3_cc_0_query2.json,specs,spec,770
346,346,circulars_p_3_cc_0_query2.json,specs,text,1385
347,347,circulars_p_3_cc_0_query2.json,specs,text_0_2_4,1323
348,348,circulars_p_3_cc_0_query2.json,specs,text_0_2_4_llm_fs_single,530
349,349,circulars_p_3_cc_0_query2.json,specs,image,235
350,350,rule-mark_p_0_sw_0_7_s_0_7_oc_query.json,specs,spec_frequency,3
351,351,rule-mark_p_0_sw_0_7_s_0_7_oc_query.json,specs,spec_onehot,3
352,352,rule-mark_p_0_sw_0_7_s_0_7_oc_query.json,specs,spec,6
353,353,rule-mark_p_0_sw_0_7_s_0_7_oc_query.json,specs,text,348
354,354,rule-mark_p_0_sw_0_7_s_0_7_oc_query.json,specs,text_0_2_4,967
355,355,rule-mark_p_0_sw_0_7_s_0_7_oc_query.json,specs,text_0_2_4_llm_fs_single,177
356,356,rule-mark_p_0_sw_0_7_s_0_7_oc_query.json,specs,image,1987
357,357,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.json,specs,spec_frequency,1
358,358,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.json,specs,spec_onehot,1
359,359,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.json,specs,spec,6
360,360,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.json,specs,text,834
361,361,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.json,specs,text_0_2_4,805
362,362,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.json,specs,text_0_2_4_llm_fs_single,23
363,363,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.json,specs,image,40
364,364,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.json,specs,spec_frequency,1
365,365,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.json,specs,spec_onehot,1
366,366,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.json,specs,spec,1
367,367,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.json,specs,text,1379
368,368,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.json,specs,text_0_2_4,1367
369,369,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.json,specs,text_0_2_4_llm_fs_single,1342
370,370,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.json,specs,image,1981
371,371,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,1
372,372,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,1
373,373,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec,5
374,374,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text,1921
375,375,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,1947
376,376,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,329
377,377,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,image,1355
378,378,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
379,379,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
380,380,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.json,specs,spec,19
381,381,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.json,specs,text,206
382,382,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,318
383,383,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,9
384,384,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.json,specs,image,215
385,385,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.json,specs,spec_frequency,1
386,386,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.json,specs,spec_onehot,3
387,387,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.json,specs,spec,7
388,388,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.json,specs,text,2763
389,389,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.json,specs,text_0_2_4,2788
390,390,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.json,specs,text_0_2_4_llm_fs_single,866
391,391,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.json,specs,image,2095
392,392,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.json,specs,spec_frequency,1
393,393,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.json,specs,spec_onehot,1
394,394,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.json,specs,spec,1
395,395,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.json,specs,text,311
396,396,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.json,specs,text_0_2_4,150
397,397,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.json,specs,text_0_2_4_llm_fs_single,65
398,398,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.json,specs,image,319
399,399,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.json,specs,spec_frequency,3
400,400,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.json,specs,spec_onehot,2
401,401,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.json,specs,spec,2077
402,402,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.json,specs,text,231
403,403,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.json,specs,text_0_2_4,44
404,404,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.json,specs,text_0_2_4_llm_fs_single,60
405,405,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.json,specs,image,1117
406,406,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.json,specs,spec_frequency,1
407,407,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.json,specs,spec_onehot,1
408,408,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.json,specs,spec,3
409,409,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.json,specs,text,689
410,410,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.json,specs,text_0_2_4,43
411,411,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.json,specs,text_0_2_4_llm_fs_single,27
412,412,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.json,specs,image,66
413,413,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.json,specs,spec_frequency,1
414,414,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.json,specs,spec_onehot,2
415,415,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.json,specs,spec,517
416,416,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.json,specs,text,67
417,417,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.json,specs,text_0_2_4,104
418,418,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.json,specs,text_0_2_4_llm_fs_single,162
419,419,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.json,specs,image,1909
420,420,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
421,421,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
422,422,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.json,specs,spec,2
423,423,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.json,specs,text,630
424,424,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,711
425,425,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,1
426,426,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.json,specs,image,85
427,427,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.json,specs,spec_frequency,6
428,428,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.json,specs,spec_onehot,38
429,429,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.json,specs,spec,1014
430,430,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.json,specs,text,2439
431,431,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.json,specs,text_0_2_4,2321
432,432,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.json,specs,text_0_2_4_llm_fs_single,228
433,433,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.json,specs,image,926
434,434,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.json,specs,spec_frequency,2
435,435,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.json,specs,spec_onehot,4
436,436,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.json,specs,spec,1
437,437,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.json,specs,text,180
438,438,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.json,specs,text_0_2_4,46
439,439,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.json,specs,text_0_2_4_llm_fs_single,55
440,440,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.json,specs,image,1052
441,441,POINT_sw_1_0_s_1_0_cc_2_query.json,specs,spec_frequency,1
442,442,POINT_sw_1_0_s_1_0_cc_2_query.json,specs,spec_onehot,4
443,443,POINT_sw_1_0_s_1_0_cc_2_query.json,specs,spec,87
444,444,POINT_sw_1_0_s_1_0_cc_2_query.json,specs,text,400
445,445,POINT_sw_1_0_s_1_0_cc_2_query.json,specs,text_0_2_4,416
446,446,POINT_sw_1_0_s_1_0_cc_2_query.json,specs,text_0_2_4_llm_fs_single,164
447,447,POINT_sw_1_0_s_1_0_cc_2_query.json,specs,image,128
448,448,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.json,specs,spec_frequency,1
449,449,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.json,specs,spec_onehot,1
450,450,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.json,specs,spec,1
451,451,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.json,specs,text,1
452,452,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.json,specs,text_0_2_4,1
453,453,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.json,specs,text_0_2_4_llm_fs_single,2
454,454,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.json,specs,image,13
455,455,POINT_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
456,456,POINT_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
457,457,POINT_sw_1_2_s_1_2_oc_query.json,specs,spec,1
458,458,POINT_sw_1_2_s_1_2_oc_query.json,specs,text,1
459,459,POINT_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1
460,460,POINT_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,4
461,461,POINT_sw_1_2_s_1_2_oc_query.json,specs,image,3
462,462,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.json,specs,spec_frequency,1
463,463,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.json,specs,spec_onehot,6
464,464,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.json,specs,spec,41
465,465,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.json,specs,text,1982
466,466,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.json,specs,text_0_2_4,1947
467,467,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.json,specs,text_0_2_4_llm_fs_single,80
468,468,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.json,specs,image,887
469,469,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,spec_frequency,1
470,470,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,spec_onehot,1
471,471,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,spec,1
472,472,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,text,694
473,473,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,text_0_2_4,37
474,474,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,text_0_2_4_llm_fs_single,26
475,475,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.json,specs,image,36
476,476,POINT_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,5
477,477,POINT_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,6
478,478,POINT_sw_0_7_s_0_7_cc_0_query.json,specs,spec,46
479,479,POINT_sw_0_7_s_0_7_cc_0_query.json,specs,text,59
480,480,POINT_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,71
481,481,POINT_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,5
482,482,POINT_sw_0_7_s_0_7_cc_0_query.json,specs,image,6
483,483,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
484,484,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
485,485,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec,5
486,486,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.json,specs,text,1181
487,487,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1152
488,488,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,96
489,489,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.json,specs,image,1173
490,490,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.json,specs,spec_frequency,1
491,491,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.json,specs,spec_onehot,1
492,492,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.json,specs,spec,138
493,493,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.json,specs,text,1791
494,494,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4,1899
495,495,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,84
496,496,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.json,specs,image,267
497,497,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.json,specs,spec_frequency,2
498,498,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.json,specs,spec_onehot,3
499,499,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.json,specs,spec,1
500,500,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.json,specs,text,3187
501,501,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.json,specs,text_0_2_4,3187
502,502,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.json,specs,text_0_2_4_llm_fs_single,381
503,503,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.json,specs,image,2771
504,504,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.json,specs,spec_frequency,9
505,505,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.json,specs,spec_onehot,10
506,506,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.json,specs,spec,17
507,507,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.json,specs,text,165
508,508,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.json,specs,text_0_2_4,781
509,509,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.json,specs,text_0_2_4_llm_fs_single,564
510,510,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.json,specs,image,2505
511,511,LINE_sw_0_7_s_1_2_cc_2_query.json,specs,spec_frequency,4
512,512,LINE_sw_0_7_s_1_2_cc_2_query.json,specs,spec_onehot,1
513,513,LINE_sw_0_7_s_1_2_cc_2_query.json,specs,spec,1
514,514,LINE_sw_0_7_s_1_2_cc_2_query.json,specs,text,73
515,515,LINE_sw_0_7_s_1_2_cc_2_query.json,specs,text_0_2_4,103
516,516,LINE_sw_0_7_s_1_2_cc_2_query.json,specs,text_0_2_4_llm_fs_single,70
517,517,LINE_sw_0_7_s_1_2_cc_2_query.json,specs,image,1647
518,518,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.json,specs,spec_frequency,1
519,519,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.json,specs,spec_onehot,1
520,520,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.json,specs,spec,1
521,521,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.json,specs,text,834
522,522,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.json,specs,text_0_2_4,1426
523,523,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.json,specs,text_0_2_4_llm_fs_single,1054
524,524,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.json,specs,image,1353
525,525,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.json,specs,spec_frequency,17
526,526,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.json,specs,spec_onehot,1
527,527,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.json,specs,spec,710
528,528,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.json,specs,text,87
529,529,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.json,specs,text_0_2_4,154
530,530,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.json,specs,text_0_2_4_llm_fs_single,1340
531,531,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.json,specs,image,2566
532,532,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
533,533,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
534,534,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec,3
535,535,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.json,specs,text,989
536,536,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,962
537,537,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,44
538,538,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.json,specs,image,262
539,539,gene_annotation_p_4_sw_1_0_s_1_0_query6.json,specs,spec_frequency,34
540,540,gene_annotation_p_4_sw_1_0_s_1_0_query6.json,specs,spec_onehot,54
541,541,gene_annotation_p_4_sw_1_0_s_1_0_query6.json,specs,spec,72
542,542,gene_annotation_p_4_sw_1_0_s_1_0_query6.json,specs,text,35
543,543,gene_annotation_p_4_sw_1_0_s_1_0_query6.json,specs,text_0_2_4,657
544,544,gene_annotation_p_4_sw_1_0_s_1_0_query6.json,specs,text_0_2_4_llm_fs_single,61
545,545,gene_annotation_p_4_sw_1_0_s_1_0_query6.json,specs,image,649
546,546,LINE_sw_0_7_s_0_7_cc_1_query.json,specs,spec_frequency,2
547,547,LINE_sw_0_7_s_0_7_cc_1_query.json,specs,spec_onehot,5
548,548,LINE_sw_0_7_s_0_7_cc_1_query.json,specs,spec,24
549,549,LINE_sw_0_7_s_0_7_cc_1_query.json,specs,text,223
550,550,LINE_sw_0_7_s_0_7_cc_1_query.json,specs,text_0_2_4,231
551,551,LINE_sw_0_7_s_0_7_cc_1_query.json,specs,text_0_2_4_llm_fs_single,78
552,552,LINE_sw_0_7_s_0_7_cc_1_query.json,specs,image,161
553,553,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.json,specs,spec_frequency,2
554,554,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.json,specs,spec_onehot,6
555,555,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.json,specs,spec,991
556,556,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.json,specs,text,1338
