,query_file,query_type,target_embedding_type,smallest_k_matched
1150,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.json,specs,spec,3
1151,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.json,specs,text,1
1152,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.json,specs,text_0_2_4,2
1153,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.json,specs,text_0_2_4_llm_fs_single,1
1154,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.json,specs,image,1
1155,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.json,specs,spec_frequency,1
1156,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.json,specs,spec_onehot,1
1157,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.json,specs,spec,1
1158,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.json,specs,text,600
1159,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4,824
1160,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4_llm_fs_single,134
1161,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.json,specs,image,46
1162,overview-landing_cc_0_query1.json,specs,spec_frequency,11
1163,overview-landing_cc_0_query1.json,specs,spec_onehot,213
1164,overview-landing_cc_0_query1.json,specs,spec,35
1165,overview-landing_cc_0_query1.json,specs,text,2778
1166,overview-landing_cc_0_query1.json,specs,text_0_2_4,2755
1167,overview-landing_cc_0_query1.json,specs,text_0_2_4_llm_fs_single,1540
1168,overview-landing_cc_0_query1.json,specs,image,1156
1169,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,1
1170,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,1
1171,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec,1
1172,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text,1277
1173,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,1327
1174,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,738
1175,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,image,1666
1176,AREA_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,1
1177,AREA_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,1
1178,AREA_sw_0_7_s_0_7_cc_0_query.json,specs,spec,8
1179,AREA_sw_0_7_s_0_7_cc_0_query.json,specs,text,258
1180,AREA_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,292
1181,AREA_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,44
1182,AREA_sw_0_7_s_0_7_cc_0_query.json,specs,image,799
1183,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.json,specs,spec_frequency,14
1184,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.json,specs,spec_onehot,2
1185,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.json,specs,spec,2
1186,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.json,specs,text,441
1187,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.json,specs,text_0_2_4,261
1188,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,766
1189,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.json,specs,image,2297
1190,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.json,specs,spec_frequency,23
1191,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.json,specs,spec_onehot,26
1192,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.json,specs,spec,30
1193,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.json,specs,text,427
1194,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.json,specs,text_0_2_4,1081
1195,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.json,specs,text_0_2_4_llm_fs_single,141
1196,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.json,specs,image,2398
1197,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.json,specs,spec_frequency,1
1198,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.json,specs,spec_onehot,1
1199,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.json,specs,spec,1
1200,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.json,specs,text,1456
1201,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.json,specs,text_0_2_4,1425
1202,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.json,specs,text_0_2_4_llm_fs_single,124
1203,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.json,specs,image,1251
1204,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.json,specs,spec_frequency,4
1205,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.json,specs,spec_onehot,3
1206,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.json,specs,spec,21
1207,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.json,specs,text,2378
1208,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.json,specs,text_0_2_4,2379
1209,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.json,specs,text_0_2_4_llm_fs_single,478
1210,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.json,specs,image,879
1211,stratified-point_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
1212,stratified-point_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
1213,stratified-point_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec,11
1214,stratified-point_p_0_sw_1_2_s_1_2_oc_query.json,specs,text,2000
1215,stratified-point_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1983
1216,stratified-point_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,10
1217,stratified-point_p_0_sw_1_2_s_1_2_oc_query.json,specs,image,583
1218,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,6
1219,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,16
1220,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,spec,4
1221,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,text,336
1222,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,321
1223,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,310
1224,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,image,215
1225,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.json,specs,spec_frequency,1
1226,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.json,specs,spec_onehot,1
1227,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.json,specs,spec,1
1228,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.json,specs,text,617
1229,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.json,specs,text_0_2_4,644
1230,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.json,specs,text_0_2_4_llm_fs_single,15
1231,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.json,specs,image,23
1232,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.json,specs,spec_frequency,1
1233,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.json,specs,spec_onehot,1
1234,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.json,specs,spec,155
1235,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.json,specs,text,293
1236,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4,1621
1237,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4_llm_fs_single,30
1238,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.json,specs,image,115
1239,AREA_sw_1_0_s_0_7_oc_query.json,specs,spec_frequency,1
1240,AREA_sw_1_0_s_0_7_oc_query.json,specs,spec_onehot,1
1241,AREA_sw_1_0_s_0_7_oc_query.json,specs,spec,1
1242,AREA_sw_1_0_s_0_7_oc_query.json,specs,text,1
1243,AREA_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4,1
1244,AREA_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4_llm_fs_single,2
1245,AREA_sw_1_0_s_0_7_oc_query.json,specs,image,88
1246,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.json,specs,spec_frequency,1
1247,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.json,specs,spec_onehot,1
1248,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.json,specs,spec,1
1249,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.json,specs,text,479
1250,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.json,specs,text_0_2_4,1101
1251,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.json,specs,text_0_2_4_llm_fs_single,2
1252,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.json,specs,image,10
1253,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.json,specs,spec_frequency,1
1254,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.json,specs,spec_onehot,1
1255,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.json,specs,spec,783
1256,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.json,specs,text,1851
1257,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.json,specs,text_0_2_4,1864
1258,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.json,specs,text_0_2_4_llm_fs_single,353
1259,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.json,specs,image,306
1260,arcs_p_0_sw_1_0_s_1_0_oc_query.json,specs,spec_frequency,1
1261,arcs_p_0_sw_1_0_s_1_0_oc_query.json,specs,spec_onehot,1
1262,arcs_p_0_sw_1_0_s_1_0_oc_query.json,specs,spec,37
1263,arcs_p_0_sw_1_0_s_1_0_oc_query.json,specs,text,2609
1264,arcs_p_0_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4,2591
1265,arcs_p_0_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,256
1266,arcs_p_0_sw_1_0_s_1_0_oc_query.json,specs,image,667
1267,RECT_sw_1_0_s_1_0_oc_query.json,specs,spec_frequency,1
1268,RECT_sw_1_0_s_1_0_oc_query.json,specs,spec_onehot,1
1269,RECT_sw_1_0_s_1_0_oc_query.json,specs,spec,21
1270,RECT_sw_1_0_s_1_0_oc_query.json,specs,text,1
1271,RECT_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4,482
1272,RECT_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,2
1273,RECT_sw_1_0_s_1_0_oc_query.json,specs,image,483
1274,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.json,specs,spec_frequency,2
1275,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.json,specs,spec_onehot,1
1276,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.json,specs,spec,1
1277,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.json,specs,text,694
1278,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.json,specs,text_0_2_4,37
1279,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.json,specs,text_0_2_4_llm_fs_single,26
1280,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.json,specs,image,36
1281,AREA_sw_1_2_s_0_7_cc_2_query.json,specs,spec_frequency,3
1282,AREA_sw_1_2_s_0_7_cc_2_query.json,specs,spec_onehot,3
1283,AREA_sw_1_2_s_0_7_cc_2_query.json,specs,spec,15
1284,AREA_sw_1_2_s_0_7_cc_2_query.json,specs,text,212
1285,AREA_sw_1_2_s_0_7_cc_2_query.json,specs,text_0_2_4,276
1286,AREA_sw_1_2_s_0_7_cc_2_query.json,specs,text_0_2_4_llm_fs_single,36
1287,AREA_sw_1_2_s_0_7_cc_2_query.json,specs,image,657
1288,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,3
1289,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,2
1290,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.json,specs,spec,73
1291,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.json,specs,text,1050
1292,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,889
1293,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,29
1294,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.json,specs,image,53
1295,BRUSH_sw_0_7_s_0_7_cc_1_query2.json,specs,spec_frequency,1
1296,BRUSH_sw_0_7_s_0_7_cc_1_query2.json,specs,spec_onehot,1
1297,BRUSH_sw_0_7_s_0_7_cc_1_query2.json,specs,spec,13
1298,BRUSH_sw_0_7_s_0_7_cc_1_query2.json,specs,text,2039
1299,BRUSH_sw_0_7_s_0_7_cc_1_query2.json,specs,text_0_2_4,2133
1300,BRUSH_sw_0_7_s_0_7_cc_1_query2.json,specs,text_0_2_4_llm_fs_single,268
1301,BRUSH_sw_0_7_s_0_7_cc_1_query2.json,specs,image,1385
1302,overview-landing_oc_query1.json,specs,spec_frequency,11
1303,overview-landing_oc_query1.json,specs,spec_onehot,236
1304,overview-landing_oc_query1.json,specs,spec,19
1305,overview-landing_oc_query1.json,specs,text,2763
1306,overview-landing_oc_query1.json,specs,text_0_2_4,2751
1307,overview-landing_oc_query1.json,specs,text_0_2_4_llm_fs_single,941
1308,overview-landing_oc_query1.json,specs,image,965
1309,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,1
1310,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,1
1311,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.json,specs,spec,1
1312,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.json,specs,text,3130
1313,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,3130
1314,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,1111
1315,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.json,specs,image,3070
1316,AREA_sw_0_7_s_1_2_cc_3_query.json,specs,spec_frequency,3
1317,AREA_sw_0_7_s_1_2_cc_3_query.json,specs,spec_onehot,3
1318,AREA_sw_0_7_s_1_2_cc_3_query.json,specs,spec,1
1319,AREA_sw_0_7_s_1_2_cc_3_query.json,specs,text,252
1320,AREA_sw_0_7_s_1_2_cc_3_query.json,specs,text_0_2_4,303
1321,AREA_sw_0_7_s_1_2_cc_3_query.json,specs,text_0_2_4_llm_fs_single,184
1322,AREA_sw_0_7_s_1_2_cc_3_query.json,specs,image,434
1323,GFF_DEMO_sw_1_0_s_1_0_oc_query.json,specs,spec_frequency,1
1324,GFF_DEMO_sw_1_0_s_1_0_oc_query.json,specs,spec_onehot,1
1325,GFF_DEMO_sw_1_0_s_1_0_oc_query.json,specs,spec,1
1326,GFF_DEMO_sw_1_0_s_1_0_oc_query.json,specs,text,1656
1327,GFF_DEMO_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4,1955
1328,GFF_DEMO_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,21
1329,GFF_DEMO_sw_1_0_s_1_0_oc_query.json,specs,image,1615
1330,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.json,specs,spec_frequency,1
1331,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.json,specs,spec_onehot,1
1332,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.json,specs,spec,1
1333,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.json,specs,text,1006
1334,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.json,specs,text_0_2_4,644
1335,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.json,specs,text_0_2_4_llm_fs_single,11
1336,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.json,specs,image,1272
1337,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.json,specs,spec_frequency,2
1338,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.json,specs,spec_onehot,1
1339,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.json,specs,spec,5
1340,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.json,specs,text,401
1341,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.json,specs,text_0_2_4,155
1342,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.json,specs,text_0_2_4_llm_fs_single,65
1343,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.json,specs,image,543
1344,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,3
1345,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,3
1346,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec,26
1347,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,text,865
1348,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1406
1349,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,206
1350,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,image,947
1351,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.json,specs,spec_frequency,1
1352,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.json,specs,spec_onehot,1
1353,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.json,specs,spec,1
1354,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.json,specs,text,1857
1355,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4,1921
1356,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4_llm_fs_single,247
1357,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.json,specs,image,396
1358,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.json,specs,spec_frequency,40
1359,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.json,specs,spec_onehot,41
1360,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.json,specs,spec,2384
1361,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.json,specs,text,434
1362,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.json,specs,text_0_2_4,256
1363,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.json,specs,text_0_2_4_llm_fs_single,416
1364,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.json,specs,image,1583
1365,stratified-area_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
1366,stratified-area_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
1367,stratified-area_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec,50
1368,stratified-area_p_0_sw_1_2_s_1_2_oc_query.json,specs,text,933
1369,stratified-area_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1467
1370,stratified-area_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,234
1371,stratified-area_p_0_sw_1_2_s_1_2_oc_query.json,specs,image,560
1372,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
1373,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
1374,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.json,specs,spec,1
1375,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.json,specs,text,724
1376,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1328
1377,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,3
1378,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.json,specs,image,306
1379,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,3
1380,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,3
1381,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec,10
1382,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text,859
1383,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,1410
1384,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,1310
1385,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,image,1087
1386,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,spec_frequency,7
1387,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,spec_onehot,15
1388,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,spec,24
1389,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,text,2580
1390,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,text_0_2_4,2613
1391,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,text_0_2_4_llm_fs_single,1156
1392,BRUSH_sw_1_0_s_1_2_cc_1_query1.json,specs,image,2408
1393,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,spec_frequency,1
1394,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,spec_onehot,1
1395,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,spec,117
1396,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,text,706
1397,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4,757
1398,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,5
1399,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.json,specs,image,664
1400,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,spec_frequency,16
1401,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,spec_onehot,1
1402,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,spec,3
1403,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,text,1
1404,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,text_0_2_4,1
1405,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,text_0_2_4_llm_fs_single,10
1406,gene_annotation_p_4_sw_1_0_s_1_0_query3.json,specs,image,407
1407,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,spec_frequency,3
1408,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,spec_onehot,2
1409,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,spec,3
1410,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,text,2432
1411,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,text_0_2_4,2482
1412,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,text_0_2_4_llm_fs_single,534
1413,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.json,specs,image,942
1414,BAR_sw_1_0_s_0_7_oc_query.json,specs,spec_frequency,1
1415,BAR_sw_1_0_s_0_7_oc_query.json,specs,spec_onehot,1
1416,BAR_sw_1_0_s_0_7_oc_query.json,specs,spec,52
1417,BAR_sw_1_0_s_0_7_oc_query.json,specs,text,37
1418,BAR_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4,46
1419,BAR_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4_llm_fs_single,5
1420,BAR_sw_1_0_s_0_7_oc_query.json,specs,image,120
1421,circulars_p_4_oc_query3.json,specs,spec_frequency,101
1422,circulars_p_4_oc_query3.json,specs,spec_onehot,381
1423,circulars_p_4_oc_query3.json,specs,spec,756
1424,circulars_p_4_oc_query3.json,specs,text,925
1425,circulars_p_4_oc_query3.json,specs,text_0_2_4,936
1426,circulars_p_4_oc_query3.json,specs,text_0_2_4_llm_fs_single,141
1427,circulars_p_4_oc_query3.json,specs,image,3
1428,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,text,1
1429,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,text_0_2_4,1
1430,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,text_0_2_4_llm_fs_single,1
1431,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,image,189
1432,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt,spec,59
1433,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,text,4
1434,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,text_0_2_4,2
1435,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,2
